App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,2.688221566457439,1.3042000494260806,2.0096516784552017,Free,-0.06825988002925136,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
RetroSelfie - Selfie Editor,PHOTOGRAPHY,4.1,-0.08342199918995734,0.5959980973870082,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 27, 2018",6.1.6,4.1 and up
Mega Photo,PHOTOGRAPHY,4.2,-0.11902928077547018,-0.24499172065939048,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"October 19, 2016",1.6.2,3.0 and up
Blur Image Background,PHOTOGRAPHY,3.9,-0.06991500570738135,-0.46630483067160067,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"July 30, 2018",1.32,4.1 and up
MIX by Camera360,PHOTOGRAPHY,4.4,-0.08051815866287369,2.322240355482247,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"August 3, 2018",4.8.7,4.0.3 and up
Facetune - For Free,PHOTOGRAPHY,4.4,-0.1163432574078589,1.1714121834187545,-0.1324756052204862,Paid,0.276701356330796,Everyone,Photography,"July 25, 2018",1.3.1,4.1 and up
Muzy - Share photos & collages,PHOTOGRAPHY,4.4,-0.10432487531461822,-0.37777958666671657,-0.0459250079002564,Free,-0.06825988002925136,Teen,Photography,"August 11, 2015",4.0.10,4.0 and up
QuickPic - Photo Gallery with Google Drive Support,PHOTOGRAPHY,4.6,0.34818153750691805,-0.7672906602882065,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"November 10, 2017",4.7.4,4.0 and up
Flickr,PHOTOGRAPHY,4.3,0.0015330993913138904,-0.24499172065939048,0.06226323875003086,Free,-0.06825988002925136,Mature 17+,Photography,"July 11, 2018",4.7.3,4.4 and up
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",PHOTOGRAPHY,4.6,-0.08771078411603916,1.6583010254456167,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"August 1, 2018",5.13.1,5.0 and up
Camera FV-5 Lite,PHOTOGRAPHY,4.0,-0.06944384506028735,-0.7053229894847877,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"November 10, 2017",3.31.4,4.0 and up
HD Camera Ultra,PHOTOGRAPHY,4.3,0.1239539141994786,-0.8867997396948,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"October 17, 2015",2.3.1,Varies with device
Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,-0.06313297142380954,-0.7008967272845434,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 11, 2018",2.2.93,4.0 and up
Camera ZOOM FX - FREE,PHOTOGRAPHY,4.0,-0.09345090690684069,-0.6831916784835667,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"April 6, 2017",6.2.9,2.3 and up
HD Camera Pro for Android,PHOTOGRAPHY,4.1,-0.11654243780502349,-0.8690946908938232,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"January 19, 2017",1.5.5,2.1 and up
HD Camera for Android,PHOTOGRAPHY,4.1,0.05936704962416331,-0.7761431846886949,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 29, 2018",4.6.0.0,4.2 and up
GoPro (formerly Capture),PHOTOGRAPHY,4.0,-0.05347155736368307,1.1271495614163125,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"May 24, 2018",4.5.2,5.0 and up
Open Camera,PHOTOGRAPHY,4.3,-0.0771320919110758,-0.864668428693579,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"April 23, 2018",1.43.3,4.0.3 and up
Camera for Android,PHOTOGRAPHY,4.2,-0.005150509491319866,-0.5326987636752637,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"November 22, 2017",3.8,4.0 and up
Samsung SMART CAMERA App,PHOTOGRAPHY,4.0,-0.1249627599752151,0.020584011355261705,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"July 3, 2018",1.4.0_180703,4.2 and up
Square InPic - Photo Editor & Collage Maker,PHOTOGRAPHY,4.4,0.22511309520855735,-0.33351696466427455,0.927769211952329,Free,-0.06825988002925136,Everyone,Photography,"May 23, 2018",4.2.14,4.0 and up
"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,4.1,-0.09969422227995274,-0.5105674526740427,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"February 11, 2018",5.5.2,4.0.3 and up
Lapse It • Time Lapse • Pro,PHOTOGRAPHY,4.3,-0.13771030539374834,-0.647781580881613,-0.15194948961753793,Paid,0.1039327905411229,Everyone,Photography,"November 6, 2014",4.70,2.2 and up
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,-0.01978735668880606,0.9943616954089864,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"July 14, 2018",6.4.3,4.0.3 and up
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,2.688229720040949,1.3042000494260806,2.0096516784552017,Free,-0.06825988002925136,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
Facetune - For Free,PHOTOGRAPHY,4.4,-0.1163432574078589,1.1714121834187545,-0.1324756052204862,Paid,0.276701356330796,Everyone,Photography,"July 25, 2018",1.3.1,4.1 and up
PhotoWonder: Pro Beauty Photo Editor Collage Maker,PHOTOGRAPHY,4.4,0.35137890704034946,0.9500990734065444,0.927769211952329,Free,-0.06825988002925136,Teen,Photography,"June 26, 2018",4.1.0.1,4.2 and up
Photo Effects Pro,PHOTOGRAPHY,4.4,0.7251869318266352,-0.023678610647180326,0.927769211952329,Free,-0.06825988002925136,Everyone,Photography,"March 21, 2017",3.3.8,3.1 and up
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,0.3322325457631985,0.1533718773625878,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 26, 2018",4.2.3,4.0 and up
Picture Grid Builder,PHOTOGRAPHY,4.0,-0.125728032027479,-0.780569446888939,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"July 18, 2016",3.2,2.3.3 and up
HD Camera for Android,PHOTOGRAPHY,4.1,0.05936763202298542,-0.7761431846886949,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 29, 2018",4.6.0.0,4.2 and up
Photo Studio,PHOTOGRAPHY,4.2,0.1330853453314771,1.3042000494260806,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"July 28, 2018",2.0.17.9,4.0 and up
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,-0.07162434625029962,-0.5282725014750195,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"March 15, 2017",2.0.5,4.0 and up
Camera for Android,PHOTOGRAPHY,4.2,-0.005150509491319866,-0.5326987636752637,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"November 22, 2017",3.8,4.0 and up
Pic Stitch - #1 Collage Maker,PHOTOGRAPHY,4.2,-0.13621878201030246,1.2599374274236386,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"July 24, 2018",3.8.3,5.1 and up
Photo Editor by Aviary,PHOTOGRAPHY,4.4,0.7229976946542911,-0.023678610647180326,0.927769211952329,Free,-0.06825988002925136,Everyone,Photography,"July 19, 2018",4.8.4,4.1 and up
Pixlr – Free Photo Editor,PHOTOGRAPHY,4.4,0.5322620804104297,0.41894760937724,0.927769211952329,Free,-0.06825988002925136,Everyone,Photography,"July 20, 2018",3.4.0,4.0.3 and up
Photo Editor,PHOTOGRAPHY,4.1,-0.07841336931973686,0.24189712136747188,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"February 15, 2018",1.38,4.1 and up
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,1.6941005562325673,1.3927252934309646,2.0096516784552017,Free,-0.06825988002925136,Everyone,Photography,"July 31, 2018",6.9.031,4.1 and up
PicsArt Photo Studio: Collage Maker & Pic Editor,PHOTOGRAPHY,4.5,4.277859349870373,0.5517354753845661,2.0096516784552017,Free,-0.06825988002925136,Teen,Photography,"August 6, 2018",9.40.3,4.0.3 and up
Color Touch Effects,PHOTOGRAPHY,3.8,-0.047562538914467135,-0.42204220866915865,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"April 23, 2018",4.5,4.1 and up
InstaSize Photo Filters & Collage Editor,PHOTOGRAPHY,4.3,0.32753841125692207,1.2599374274236386,0.927769211952329,Free,-0.06825988002925136,Everyone,Photography,"August 2, 2018",4.0.26,4.4 and up
"Z Camera - Photo Editor, Beauty Selfie, Collage",PHOTOGRAPHY,4.4,0.4810371920109828,1.1271495614163125,2.0096516784552017,Free,-0.06825988002925136,Mature 17+,Photography,"August 3, 2018",4.21,4.1 and up
Pixgram- video photo slideshow,PHOTOGRAPHY,4.2,-0.09061695423841128,-0.5459775502759963,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"July 8, 2018",2.0.18,4.3 and up
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,2.6882442800115016,1.3042000494260806,2.0096516784552017,Free,-0.06825988002925136,Everyone,Photography,"August 6, 2018",9.3.1,4.0.3 and up
Facetune - For Free,PHOTOGRAPHY,4.4,-0.1163432574078589,1.1714121834187545,-0.1324756052204862,Paid,0.276701356330796,Everyone,Photography,"July 25, 2018",1.3.1,4.1 and up
Font Studio- Photo Texts Image,PHOTOGRAPHY,4.2,-0.030298490630403657,0.10910925536014578,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"June 23, 2017",4.0.7,4.0 and up
Add Text To Photo,PHOTOGRAPHY,4.1,-0.13263586445662845,-0.8823734774945557,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Photography,"September 8, 2017",1.1.3,2.3 and up
Phonto - Text on Photos,PHOTOGRAPHY,4.3,0.03385739881654383,-0.20072909865694846,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"October 26, 2017",1.7.16,4.0.3 and up
Collage&Add Stickers papelook,PHOTOGRAPHY,4.0,-0.12604427458788944,0.41894760937724,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"March 14, 2018",3.3.5,2.3.3 and up
"Shutterfly: Free Prints, Photo Books, Cards, Gifts",PHOTOGRAPHY,4.6,-0.08771020171721705,1.6583010254456167,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Photography,"August 1, 2018",5.13.1,5.0 and up
Photo Collage - InstaMag,PHOTOGRAPHY,4.3,0.17078402108721805,1.0828869394138705,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"January 2, 2018",4.7.0,4.0 and up
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,1.6941005562325673,1.3927252934309646,2.0096516784552017,Free,-0.06825988002925136,Everyone,Photography,"July 31, 2018",6.9.031,4.1 and up
"Meitu – Beauty Cam, Easy Photo Editor",PHOTOGRAPHY,4.5,0.12427423355164387,1.0386243174114285,0.06226323875003086,Free,-0.06825988002925136,Everyone,Photography,"August 1, 2018",8.1.0.6,4.3 and up
Free Sports TV,SPORTS,4.3,-0.1441533835628471,-0.5194199770745311,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"June 21, 2018",1.4,4.0.3 and up
"theScore: Live Sports Scores, News, Stats & Videos",SPORTS,4.4,-0.06726334387027509,0.5517354753845661,0.06226323875003086,Free,-0.06825988002925136,Everyone 10+,Sports,"July 25, 2018",6.17.2,4.4 and up
Onefootball - Soccer Scores,SPORTS,4.7,0.38594194753780353,-0.06794123264962236,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"August 1, 2018",10.8.1.330,4.4 and up
Cristiano Ronaldo Wallpaper,SPORTS,4.6,-0.1441935690815733,-0.1122038546520644,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"July 17, 2018",2.1,4.1 and up
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,0.05450693145358308,-0.6876179406838108,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",4.3.1,4.4 and up
kicker football news,SPORTS,4.3,-0.11243128451968785,-0.28925434266183253,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",5.4.2,5.0 and up
Football Live Scores,SPORTS,4.5,-0.08246453552639427,-0.6654866296825898,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"July 31, 2018",1004.0,4.0 and up
Pro 2018 - Series A and B,SPORTS,4.6,-0.08611559374225615,-0.6787654162833224,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",2.24.2.0,4.0.3 and up
MARCA - Sports Leader Diary,SPORTS,3.9,-0.10073904576683361,-0.33351696466427455,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up
"Foot Mercato: transfers, results, news, live",SPORTS,4.3,-0.12197796601185695,-0.6831916784835667,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"July 28, 2018",3.6.7,4.1 and up
All Football - Latest News & Videos,SPORTS,4.6,-0.05617330549949154,-0.20072909865694846,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",3.0.5,4.1 and up
Premier League - Official App,SPORTS,4.3,-0.10817394913000045,0.10910925536014578,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"July 20, 2018",1.1.5,4.1 and up
beIN SPORTS TR,SPORTS,4.0,-0.06613465495300912,-0.37777958666671657,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"August 2, 2018",1.5.13,4.1 and up
ESPN Fantasy Sports,SPORTS,4.0,-0.04243975887511139,-0.5105674526740427,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up
"All Football GO- Live Score, Games",SPORTS,4.6,-0.14404913417368786,-0.5105674526740427,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"June 21, 2018",2.9.9go,4.1 and up
Top Mercato: football news,SPORTS,4.3,-0.13587516670525246,-0.647781580881613,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"January 7, 2016",2.7.0,4.2 and up
GollerCepte Live Score,SPORTS,4.2,-0.13938353720969526,0.41894760937724,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"May 23, 2018",6.5,4.1 and up
Hovercraft Racer,SPORTS,4.0,-0.14507590329708306,0.2861597433699139,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"July 19, 2018",5.0,4.1 and up
World Cup 2018,SPORTS,4.6,-0.14286686456478698,-0.8381108554921137,-0.14329442988551494,Free,-0.06825988002925136,Teen,Sports,"July 1, 2018",1.0.16,2.3 and up
GollerCepte 1903,SPORTS,4.7,-0.13054272308993398,0.37468498737479794,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"May 23, 2018",5.5,4.1 and up
League18,SPORTS,4.3,-0.13697764767552306,-0.37777958666671657,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"August 1, 2018",4.0.0,4.0 and up
Speed Boat Racing,SPORTS,4.0,-0.1437544403696958,0.24189712136747188,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",12.0,4.0.3 and up
La Liga - Spanish Soccer League Official,SPORTS,4.5,-0.0398247881637986,0.3304223653723559,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"July 24, 2018",6.4.8,4.0.3 and up
Lionel Messi Wallpapers,SPORTS,4.7,-0.1446495873592922,-0.15646647665450641,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"July 17, 2018",2.6,4.1 and up
Goal Live Scores,SPORTS,4.4,-0.009839984807019326,0.5959980973870082,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"June 11, 2018",4.2.2,4.0.3 and up
The 5th Stand,SPORTS,4.8,-0.14423375460029947,-0.20072909865694846,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"July 31, 2018",1.2.677,4.4 and up
U + professional baseball,SPORTS,4.3,-0.14375502276851793,-0.15646647665450641,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"July 30, 2018",06.11.00,4.4 and up
Mercato foot by Maxifoot,SPORTS,4.4,-0.14479693426128823,-0.8204058066911369,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"March 16, 2017",1.1,4.1 and up
MLB Ballpark,SPORTS,3.9,-0.1419938487304311,0.46321023137968204,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"July 16, 2018",7.3.0,4.2 and up
MUTV - Manchester United TV,SPORTS,4.4,-0.14255353399848714,0.10910925536014578,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"August 1, 2018",2.4.0,4.1 and up
ESPN Fantasy Sports,SPORTS,4.0,-0.04243975887511139,-0.5105674526740427,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up
"theScore: Live Sports Scores, News, Stats & Videos",SPORTS,4.4,-0.06726334387027509,0.5517354753845661,0.06226323875003086,Free,-0.06825988002925136,Everyone 10+,Sports,"July 25, 2018",6.17.2,4.4 and up
WatchESPN,SPORTS,4.1,0.022999155176963507,-0.6610603674823456,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"September 27, 2017",2.5.1,4.4 and up
CBS Sports Fantasy,SPORTS,4.0,-0.119803871208888,0.24189712136747188,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"June 27, 2018",3.17.0+3,5.0 and up
NBC Sports,SPORTS,3.1,-0.0995183378356729,0.1533718773625878,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"June 22, 2018",5.12.4,4.1 and up
WatchESPN,SPORTS,4.1,0.022999155176963507,-0.6610603674823456,0.06226323875003086,Free,-0.06825988002925136,Everyone,Sports,"September 27, 2017",2.5.1,4.4 and up
NBC Sports Gold,SPORTS,2.9,-0.14344576899397293,0.10910925536014578,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"July 2, 2018",3.7,4.1 and up
Telemundo Deportes - Live,SPORTS,4.5,-0.12408799694439286,0.1533718773625878,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"August 1, 2018",5.10.5,4.1 and up
SwingAid - Level up Golf,SPORTS,4.3,-0.1447649023260717,0.5074728533821241,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"July 10, 2018",2.6.3,4.1 and up
Golf Channel,SPORTS,4.1,-0.13400333689096308,2.941917063516436,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"May 30, 2018",4.5.19.56,4.1 and up
The Rules of Golf,SPORTS,4.3,-0.14466356493102306,-0.5415512880757521,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"January 17, 2018",5.9,4.1 and up
Zepp Golf Swing Analyzer,SPORTS,4.4,-0.14402642061962523,2.7648665755066677,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"May 24, 2018",4.4.0,5.0 and up
Live Golf Scores - US & European Golf,SPORTS,4.2,-0.14473811198025424,-0.7451593492869855,-0.1530313720840408,Free,-0.06825988002925136,Everyone 10+,Sports,"August 1, 2018",3.5,4.0 and up
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,-0.14080983192506386,0.1533718773625878,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Sports,"July 11, 2018",1.31.0,4.1 and up
PGA TOUR LIVE,SPORTS,3.4,-0.144128340413496,-0.42204220866915865,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"June 7, 2017",1.3.0,4.2 and up
Mobitee GPS Golf Free,SPORTS,4.2,-0.144093978882991,-0.5149937148742869,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Sports,"June 11, 2018",2.0.22,2.3 and up
GolfLogix GPS + Putt Breaks,SPORTS,4.0,-0.13874697529711957,1.7468262694505008,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"June 21, 2018",8.9.3,4.0.3 and up
Golfshot Plus: Golf GPS,SPORTS,4.1,-0.14323028142978902,0.1533718773625878,-0.1530313720840408,Paid,1.6588498826481812,Everyone,Sports,"July 11, 2018",4.18.0,4.1 and up
PGA TOUR,SPORTS,4.0,-0.13870853697485974,1.3484626714285226,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"June 27, 2018",2018.6,5.0 and up
FanDuel: Daily Fantasy Sports,SPORTS,4.6,-0.1279213459915779,1.5697757814407327,-0.1324756052204862,Free,-0.06825988002925136,Mature 17+,Sports,"August 6, 2018",2.46.1,5.0 and up
DraftKings - Daily Fantasy Sports,SPORTS,4.5,-0.11607302435439584,0.8615738294016603,-0.1324756052204862,Free,-0.06825988002925136,Adults only 18+,Sports,"July 24, 2018",3.21.324,4.4 and up
Fantasy Football Manager (FPL),SPORTS,4.4,-0.10813318121245213,-0.7495856114872297,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"August 3, 2018",7.0.2,4.1 and up
ESPN Fantasy Sports,SPORTS,4.0,-0.042438594077467154,-0.5105674526740427,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up
Fantasy Football,SPORTS,3.5,-0.11597867574521262,0.06484663335770374,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"August 2, 2018",2.5.7.1,5.0 and up
CBS Sports Fantasy,SPORTS,4.0,-0.119803871208888,0.24189712136747188,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"June 27, 2018",3.17.0+3,5.0 and up
US Open Tennis Championships 2018,SPORTS,4.0,-0.13939576758495975,0.5074728533821241,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Sports,"June 5, 2018",7.1,5.0 and up
Live Tennis Rankings / LTR,SPORTS,4.8,-0.14423608419558795,-0.7451593492869855,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Sports,"June 5, 2018",3.9,4.0.3 and up
